"","age","renta","clients3clusters.cluster"
"5256",51,86151.72,2
"5257",55,77758.17,2
"5258",47,172710.18,3
"5259",48,62365.92,4
"5260",38,60958.65,4
"5261",44,145642.74,1
"5262",54,50182.92,4
"5263",24,110388.366726524,1
"5264",40,100766.88,1
"5265",21,66302.85,2
"5266",44,65543.07,2
"5267",21,110388.366726524,1
"5268",32,81181.41,2
"5269",28,46655.16,4
"5270",49,124116.39,1
"5271",27,110388.366726524,1
"5272",40,138951.42,1
"5273",21,110388.366726524,1
"5274",23,283325.67,3
"5275",23,110388.366726524,1
"5276",79,112150.92,1
"5277",28,138166.47,1
"5278",40,144215.73,1
"5279",37,39313.14,4
"5280",45,33631.77,4
"5281",60,98651.58,2
"5282",24,172463.85,3
"5283",23,110388.366726524,1
"5284",34,121359.27,1
"5285",93,31038.9,4
"5286",43,100547.49,1
"5287",46,88538.19,2
"5288",31,38211.6,4
"5289",23,88642.38,2
"5290",39,110388.366726524,1
"5291",51,110388.366726524,1
"5292",76,87899.79,2
"5293",46,110388.366726524,1
"5294",26,110388.366726524,1
"5295",51,177442.74,3
"5296",85,131124.6,1
"5297",50,107706.51,1
"5298",62,110388.366726524,1
"5299",35,110388.366726524,1
"5300",50,110729.55,1
"5301",45,213775.65,3
"5302",21,110388.366726524,1
"5303",48,154410.66,1
"5304",24,139659.39,1
"5305",73,258300.12,3
"5306",73,129141,1
"5307",25,33930.57,4
"5308",25,69615.63,2
"5309",27,74760.15,2
"5310",48,119471.55,1
"5311",40,110388.366726524,1
"5312",52,66124.26,2
"5313",33,53541.27,4
"5314",22,47782.2,4
"5315",35,110388.366726524,1
"5316",23,49111.11,4
"5317",22,110388.366726524,1
"5318",20,140200.47,1
"5319",37,116786.28,1
"5320",73,110388.366726524,1
"5321",41,110388.366726524,1
"5322",43,76155.51,2
"5323",23,110388.366726524,1
"5324",49,110388.366726524,1
"5325",27,48197.01,4
"5326",36,110388.366726524,1
"5327",37,110388.366726524,1
"5328",35,167495.61,3
"5329",64,111167.01,1
"5330",71,112090.02,1
"5331",36,183289.14,3
"5332",25,80558.37,2
"5333",50,149711.4,1
"5334",79,94345.02,2
"5335",30,44009.46,4
"5336",31,259432.05,3
"5337",79,63480.6,4
"5338",21,110388.366726524,1
"5339",42,110388.366726524,1
"5340",26,239753.28,3
"5341",67,89173.65,2
"5342",40,196126.23,3
"5343",20,60024.72,4
"5344",34,110388.366726524,1
"5345",55,75763.35,2
"5346",48,120718.17,1
"5347",20,50853.42,4
"5348",54,150162.87,1
"5349",35,48251.25,4
"5350",50,75727.95,2
"5351",23,168151.2,3
"5352",21,126806.01,1
"5353",26,172661.85,3
"5354",43,79465.53,2
"5355",42,191540.55,3
"5356",69,56005.98,4
"5357",27,71904.33,2
"5358",23,58959.42,4
"5359",56,110388.366726524,1
"5360",20,145294.35,1
"5361",34,110388.366726524,1
"5362",71,227065.98,3
"5363",21,110388.366726524,1
"5364",44,72496.95,2
"5365",25,105272.19,1
"5366",44,110388.366726524,1
"5367",22,59119.32,4
"5368",58,100116.33,1
"5369",47,129287.22,1
"5370",33,110388.366726524,1
"5371",53,101733.09,1
"5372",37,116136.48,1
"5373",14,84721.89,2
"5374",93,52076.91,4
"5375",23,77465.4,2
"5376",61,46797.48,4
"5377",42,182070.63,3
"5378",68,110388.366726524,1
"5379",38,146900.94,1
"5380",34,146968.8,1
"5381",42,128783.79,1
"5382",37,29752.71,4
"5383",33,57768,4
"5384",31,152023.86,1
"5385",39,67102.38,2
"5386",26,116241.93,1
"5387",47,110388.366726524,1
"5388",51,54204.42,4
"5389",22,59008.14,4
"5390",68,78492.99,2
"5391",37,79228.65,2
"5392",52,215773.56,3
"5393",75,43209.99,4
"5394",21,65089.47,4
"5395",42,92867.07,2
"5396",33,104781.45,1
"5397",48,110388.366726524,1
"5398",22,35640.9,4
"5399",45,123150.36,1
"5400",23,110388.366726524,1
"5401",25,110388.366726524,1
"5402",37,231888.09,3
"5403",46,127141.5,1
"5404",32,45723.6,4
"5405",44,74167.44,2
"5406",23,57000.06,4
"5407",54,283167.54,3
"5408",22,110388.366726524,1
"5409",55,67948.02,2
"5410",41,57100.56,4
"5411",21,110388.366726524,1
"5412",24,61551.36,4
"5413",51,108725.4,1
"5414",81,110388.366726524,1
"5415",55,161285.4,1
"5416",46,29142.36,4
"5417",21,56440.38,4
"5418",34,110388.366726524,1
"5419",40,268983.12,3
"5420",46,110053.02,1
"5421",78,140271.12,1
"5422",53,86482.29,2
"5423",48,110388.366726524,1
"5424",41,201607.53,3
"5425",45,89885.49,2
"5426",44,110388.366726524,1
"5427",42,36532.74,4
"5428",33,86242.89,2
"5429",37,83621.4,2
"5430",54,110388.366726524,1
"5431",89,261414.15,3
"5432",81,110388.366726524,1
"5433",83,68791.59,2
"5434",23,110388.366726524,1
